Source,Kategori,Nama Produk,Extracted,text_cleaned,text_stopwords_removed,clean_text,token_awal,token_akhir,reduksi,persen_%
Shopee,Pakaian Muslim,Kakha - Sarimbit Keluarga Mahameru (A) / Baju couple keluarga / Sarimbit Keluarga / Baju muslim couple,sarimbit keluarga,kakha sarimbit keluarga mahameru a baju couple keluarga sarimbit keluarga baju muslim couple,kakha sarimbit keluarga mahameru baju couple keluarga sarimbit keluarga baju muslim couple,kakha sarimbit keluarga mahameru baju couple keluarga sarimbit keluarga baju muslim couple,17.0,12.0,5.0,29.4
Shopee,Pakaian Muslim,Mayoutfit Anemone Rosea Ivory Series | Baju Lebaran Muslim Raya Keluarga Dress Koko Gamis Couple Anak Set Kondangan Outfit,baju lebaran,mayoutfit anemone rosea ivory series baju lebaran muslim raya keluarga dress koko gamis couple anak set kondangan outfit,mayoutfit anemone rosea ivory series baju lebaran muslim keluarga dress koko gamis couple kondangan outfit,mayoutfit anemone rosea ivory series baju lebaran muslim keluarga dress koko gamis couple kondangan outfit,19.0,15.0,4.0,21.1
Shopee,Pakaian Muslim,[READY STOCK] TAZBIYA - Sarimbit Keluarga Gishaira | Sarimbit Lebaran Couple Keluarga I Set Gamis Silk Free Hijab I Seragaman Kondangan,sarimbit keluarga,ready stock tazbiya sarimbit keluarga gishaira sarimbit lebaran couple keluarga i set gamis silk free hijab i seragaman kondangan,tazbiya sarimbit keluarga gishaira sarimbit lebaran couple keluarga gamis silk hijab seragaman kondangan,tazbiya sarimbit keluarga gishaira sarimbit lebaran couple keluarga gamis silk hijab seragam kondangan,21.0,13.0,8.0,38.1
Shopee,Pakaian Muslim,[ READY STOCK ] SARIMBIT 2026 MARRAKECH SERIES - WHITE ONYX --- Family Set / Baju Lebaran Keluarga,sarimbit,ready stock sarimbit marrakech series white onyx family set baju lebaran keluarga,sarimbit marrakech series white onyx family baju lebaran keluarga,sarimbit marrakech series white onyx family baju lebaran keluarga,18.0,9.0,9.0,50.0
Shopee,Pakaian Muslim,[READY STOCK] Tazbiya Sarimbit Alniza Series | Baju Sarimbit Lebaran 2026 | Baju Sarimbit | Baju Sarimbit Keluarga | Sarimbit Idul Fitri,sarimbit,ready stock tazbiya sarimbit alniza series baju sarimbit lebaran baju sarimbit baju sarimbit keluarga sarimbit idul fitri,tazbiya sarimbit alniza series baju sarimbit lebaran baju sarimbit baju sarimbit keluarga sarimbit idul,tazbiya sarimbit alniza series baju sarimbit lebaran baju sarimbit baju sarimbit keluarga sarimbit idul,22.0,14.0,8.0,36.4
Shopee,Pakaian Muslim,[READY STOCK] Tazbiya Sarimbit Lebaran 2026 Arshaka | Sarimbit Keluarga Premium | Baju Sarimbit Keluarga | Gamis Tunik Koko Lebaran | Gamis Set Hijab | Sarimbit Idul Fitri,sarimbit keluarga,ready stock tazbiya sarimbit lebaran arshaka sarimbit keluarga premium baju sarimbit keluarga gamis tunik koko lebaran gamis set hijab sarimbit idul fitri,tazbiya sarimbit lebaran arshaka sarimbit keluarga baju sarimbit keluarga gamis tunik koko lebaran gamis hijab sarimbit idul,tazbiya sarimbit lebaran arshaka sarimbit keluarga baju sarimbit keluarga gamis tunik koko lebaran gamis hijab sarimbit idul,28.0,17.0,11.0,39.3
Shopee,Pakaian Muslim,Batik Couple Termurah - Gamis Couple Lebaran Kemeja Batik Slimfit Furing Adeeva Dress Kondangan Lamaran Tunangan Wisuda Nikahan,gamis batik,batik couple termurah gamis couple lebaran kemeja batik slimfit furing adeeva dress kondangan lamaran tunangan wisuda nikahan,batik couple gamis couple lebaran kemeja batik slimfit furing adeeva dress kondangan lamaran tunangan wisuda nikahan,batik couple gamis couple lebaran kemeja batik slimfit furing adeeva dress kondangan lamar tunang wisuda nikah,18.0,16.0,2.0,11.1
Shopee,Pakaian Muslim,Sorban Kashmiri Warna Arifat Panjang / Sorban Warna Panjang (Color Shawl),sorban kashmiri,sorban kashmiri warna arifat panjang sorban warna panjang color shawl,sorban kashmiri arifat sorban color shawl,sorban kashmiri arifat sorban color shawl,11.0,6.0,5.0,45.5
Shopee,Pakaian Muslim,Karet Gelang,karet gelang,karet gelang,gelang,gelang,2.0,1.0,1.0,50.0
Shopee,Pakaian Muslim,Sorban Segi Empat Sorban Hadani Sorban Motif Rombe Sorban Haji Termurah,sorban,sorban segi empat sorban hadani sorban motif rombe sorban haji termurah,sorban segi sorban hadani sorban rombe sorban haji,sorban segi sorban hadani sorban rombe sorban haji,11.0,8.0,3.0,27.3
Shopee,Pakaian Muslim,Nota Live Co Bunga-Bunga Renda 10-50,bunga renda,nota live co bungabunga renda,nota live co bungabunga renda,nota live co bungabunga renda,6.0,5.0,1.0,16.7
Shopee,Pakaian Muslim,Tasbih Fashion Muslim 2‑in‑1 Swarovski Blink + Manual 99 Mutiara Box Free Desain Elegan,tasbih swarovski,tasbih fashion muslim ‑in‑ swarovski blink manual mutiara box free desain elegan,tasbih muslim ‑in‑ swarovski blink manual mutiara desain elegan,tasbih muslim in swarovski blink manual mutiara desain elegan,14.0,9.0,5.0,35.7
Shopee,Pakaian Muslim,(TERLARIS) Pashmina inner Ciput 2in1 Ceruty Babydoll / Pashmina Ciput langsung,pashmina inner,terlaris pashmina inner ciput in ceruty babydoll pashmina ciput langsung,pashmina inner ciput in ceruty babydoll pashmina ciput langsung,pashmina inner ciput in ceruty babydoll pashmina ciput langsung,11.0,9.0,2.0,18.2
Shopee,Pakaian Muslim,link order Reguler 1kg,gula,link order reguler kg,link order,link order,4.0,2.0,2.0,50.0
Shopee,Pakaian Muslim,SARUNG TANGAN HAJI UMROH KATUN BORDIR PANJANG SARUNG TANGAN SHOLAT PELINDUNG TANGAN MUKENA TELEKUNG RUKUH ALAT MURAH,sarung tangan,sarung tangan haji umroh katun bordir panjang sarung tangan sholat pelindung tangan mukena telekung rukuh alat murah,sarung tangan haji umroh katun bordir sarung tangan sholat pelindung tangan mukena telekung rukuh alat,sarung tangan haji umroh katun bordir sarung tangan sholat lindung tangan mukena telekung rukuh alat,17.0,15.0,2.0,11.8
Shopee,Pakaian Muslim,"Tasbih Kaukah Kecil Diameter 4,5 mm Isi 99 Butir Travel Size",tasbih kecil,tasbih kaukah kecil diameter mm isi butir travel size,tasbih kaukah diameter travel,tasbih kau diameter travel,11.0,4.0,7.0,63.6
Shopee,Pakaian Muslim,Rok Plisket Panjang Wanita Kerja Muslim Rempel Besar Bahan Ferarri,rok plisket,rok plisket panjang wanita kerja muslim rempel besar bahan ferarri,rok plisket kerja muslim rempel ferarri,rok plisket kerja muslim rempel ferarri,10.0,6.0,4.0,40.0
Shopee,Pakaian Muslim,SORBAN POLOS HITAM / SORBAN PUTIH POLOS/SORBAN MOTIF/ SORBAN LAKI LAKI/ SERBAN MUSLIM / SORBAN ARAB / SORBAN HAJI / KERUDUNG SORBAN / SORBAN SEGI EMPAT HITAM,soran,sorban polos hitam sorban putih polossorban motif sorban laki laki serban muslim sorban arab sorban haji kerudung sorban sorban segi empat hitam,sorban sorban polossorban sorban serban muslim sorban arab sorban haji kerudung sorban sorban segi,sorban sorban polossorban sorban serban muslim sorban arab sorban haji kerudung sorban sorban segi,27.0,14.0,13.0,48.1
Shopee,Pakaian Muslim,GLORI.ID R031 Alat Hitung Digital Tasbih Digital Elektronik Jari Counter Mini Import Murah COD,tasbih digital,gloriid r alat hitung digital tasbih digital elektronik jari counter mini import murah cod,gloriid alat hitung tasbih elektronik jari counter,gloriid alat hitung tasbih elektronik jari counter,14.0,7.0,7.0,50.0
Shopee,Pakaian Muslim,AYYSEE - Inner Leher (Longer Size) - Neck Cover,kancing leher,ayysee inner leher longer size neck cover,ayysee inner leher longer neck cover,ayysee inner leher longer neck cover,9.0,6.0,3.0,33.3
Shopee,Pakaian Muslim,tasbih 33,tasbih,tasbih,tasbih,tasbih,2.0,1.0,1.0,50.0
Shopee,Pakaian Muslim,Butiran Tasbih Oud Sholib Asli Mesir Terlobangi,tasbih oud,butiran tasbih oud sholib asli mesir terlobangi,butiran tasbih oud sholib mesir terlobangi,butir tasbih oud sholib mesir terlobangi,7.0,6.0,1.0,14.3
Shopee,Pakaian Muslim,Orderan Reseller Khusus Allsize Berkualitas,orderan reseller,orderan reseller khusus allsize berkualitas,orderan allsize,order allsize,5.0,2.0,3.0,60.0
Shopee,Pakaian Muslim,One Set Rib Premium Bahan Mango Knit Adem,kaos premium,one set rib premium bahan mango knit adem,one rib mango knit,one rib mango knit,8.0,4.0,4.0,50.0
Shopee,Pakaian Muslim,paket Yasin paket tahlil SAJADAH SABLON Ucapan bahan 2lapis souvenir tahlil hampers pengajian,sajadah,paket yasin paket tahlil sajadah sablon ucapan bahan lapis souvenir tahlil hampers pengajian,yasin tahlil sajadah sablon ucapan lapis souvenir tahlil hampers pengajian,yasin tahlil sajadah sablon ucap lapis souvenir tahlil hampers aji,13.0,10.0,3.0,23.1
Shopee,Pakaian Muslim,Cadar Ceruti babydoll tali 2 layer / CADAR CERUTTI PAYET BUNGA,"cadar ceruti
 cadar ceruti payet",cadar ceruti babydoll tali layer cadar cerutti payet bunga,cadar ceruti babydoll tali layer cadar cerutti payet bunga,cadar cerut babydoll tali layer cadar cerutti payet bunga,11.0,9.0,2.0,18.2
Shopee,Pakaian Muslim,Sorban Arafat Yasmeen Dasar Hitam / Sorban Kotak Kuncir Dasar Hitam,sorban,sorban arafat yasmeen dasar hitam sorban kotak kuncir dasar hitam,sorban arafat yasmeen dasar sorban kuncir dasar,sorban arafat yasmeen dasar sorban kuncir dasar,11.0,7.0,4.0,36.4
Shopee,Pakaian Muslim,Obral Baju Bola Player Issue Bahan Polyester Adem,baju bola,obral baju bola player issue bahan polyester adem,baju bola player issue polyester,baju bola player issue polyester,8.0,5.0,3.0,37.5
Shopee,Pakaian Muslim,DRES NADIRA UNDAK GAMIS CERUTY MOTIP TERBARU REALPICT/MAXY CERUTY BABYDOLL TERBARU,gamis ceruty,dres nadira undak gamis ceruty motip terbaru realpictmaxy ceruty babydoll terbaru,dres nadira undak gamis ceruty motip realpictmaxy ceruty babydoll,dres nadira undak gamis ceruty motip realpictmaxy ceruty babydoll,11.0,9.0,2.0,18.2
Shopee,Pakaian Muslim,Sarung Anak GADJAH MANGGIS Motif Garis Polos Aneka Warna,sarung anak gadjah manggis,sarung anak gadjah manggis motif garis polos aneka warna,sarung gadjah manggis garis aneka,sarung gadjah manggis garis aneka,9.0,5.0,4.0,44.4
Shopee,Pakaian Muslim,Manekin leher panjang | Hijab soang | Patung Hijab | Manekin Hijab | Display Hijab I Manekin foam,manekin hijab,manekin leher panjang hijab soang patung hijab manekin hijab display hijab i manekin foam,manekin leher hijab soang patung hijab manekin hijab display hijab manekin foam,manekin leher hijab soang patung hijab manekin hijab display hijab manekin foam,18.0,12.0,6.0,33.3
Shopee,Pakaian Muslim,PAYET MANIK SWAROSKI MOTIF LURUS HOTFIX GAMIS ABAYA,gamis abaya,payet manik swaroski motif lurus hotfix gamis abaya,payet manik swaroski hotfix gamis abaya,payet manik swaroski hotfix gamis abaya,8.0,6.0,2.0,25.0
Shopee,Pakaian Muslim,Catrine Set2in1 - Oneset Terbaru Atasan + Rok Bahan Linen Rami Setelan Wanita Kekinian,setelan wanita,catrine setin oneset terbaru atasan rok bahan linen rami setelan wanita kekinian,catrine setin oneset atasan rok linen rami setelan kekinian,catrine setin oneset atas rok linen rami setel kini,14.0,9.0,5.0,35.7
Shopee,Pakaian Muslim,Paket Reseller Fashion Muslim Beberapa Pcs Pakaian,pakaian,paket reseller fashion muslim beberapa pcs pakaian,muslim pakaian,muslim pakai,7.0,2.0,5.0,71.4
Shopee,Pakaian Muslim,Seragam laki laki tk pgri seragam TK seragam TK Nasional seragam sekolah seragam warna biru pendek terjangkau,seragam tk,seragam laki laki tk pgri seragam tk seragam tk nasional seragam sekolah seragam warna biru pendek terjangkau,seragam tk pgri seragam tk seragam tk nasional seragam sekolah seragam,seragam tk pgri seragam tk seragam tk nasional seragam sekolah seragam,17.0,11.0,6.0,35.3
Shopee,Pakaian Muslim,TASBIH DIGITAL,tasbih digital,tasbih digital,tasbih,tasbih,2.0,1.0,1.0,50.0
Shopee,Pakaian Muslim,FINISHING NECI/JAHIT TEPI/LASER CUT/JAHIT INSTANT/EYELASH/PICOT,jahit,finishing necijahit tepilaser cutjahit instanteyelashpicot,finishing necijahit tepilaser cutjahit instanteyelashpicot,finishing necijahit tepilaser cutjahit instanteyelashpicot,5.0,5.0,0.0,0.0
Shopee,Pakaian Muslim,HUMAEERA Gamis dan Setelan Seragam Kerja Hitam Putih PNS Guru Kuliah PEMDA Kelurahan Kecamatan bahan Toyobo Size jumbo s m l xl 2xl 3xl 4xl,gamis dan setelan seragam kerja,humaeera gamis dan setelan seragam kerja hitam putih pns guru kuliah pemda kelurahan kecamatan bahan toyobo size jumbo s m l xl xl xl xl,humaeera gamis setelan seragam kerja pns guru kuliah pemda kelurahan kecamatan toyobo,humaeera gamis setel seragam kerja pns guru kuliah pemda lurah camat toyobo,25.0,12.0,13.0,52.0
Shopee,Pakaian Muslim,Yaman Long 120cm Mat Sifon Ceruty Adem,sifon mat,yaman long cm mat sifon ceruty adem,yaman long mat sifon ceruty,yaman long mat sifon ceruty,7.0,5.0,2.0,28.6
Shopee,Pakaian Muslim,BAJU GAMIS SARIMBIT 2026 COUPLE NIBRAS TERBARU LYDIA TEAL [BISA COD],baju gamis,baju gamis sarimbit couple nibras terbaru lydia teal bisa cod,baju gamis sarimbit couple nibras lydia teal,baju gamis sarimbit couple nibras lydia teal,11.0,7.0,4.0,36.4
Shopee,Pakaian Muslim,Manset Tangan Nylon Spandek 40 Cm Beragam Warna,manset,manset tangan nylon spandek cm beragam warna,manset tangan nylon spandek,manset tangan nylon spandek,8.0,4.0,4.0,50.0
Shopee,Pakaian Muslim,Sorban Ar-rida solo motif kashmiri printing Grade A surban arab serban habib,sorban ar rida,sorban arrida solo motif kashmiri printing grade a surban arab serban habib,sorban arrida kashmiri printing grade surban arab serban habib,sorban arrida kashmiri printing grade surban arab serban habib,12.0,9.0,3.0,25.0
Shopee,Pakaian Muslim,Label Kulit Sintetis I Kulit Imitasi I Brand CUSTOM DESIGN,kulit sintetis,label kulit sintetis i kulit imitasi i brand custom design,label kulit kulit imitasi custom design,label kulit kulit imitasi custom design,10.0,6.0,4.0,40.0
Shopee,Pakaian Muslim,gamis set syar'i kimar,gamis syar'i,gamis set syari kimar,gamis syari kimar,gamis syar kimar,4.0,3.0,1.0,25.0
Shopee,Pakaian Muslim,PAYET MOTE PRESS MOTIF GARIS TABUR BUAT BAJU MUSLIM DAN LIST HIJAB 229,baju muslim,payet mote press motif garis tabur buat baju muslim dan list hijab,payet mote press garis tabur baju muslim list hijab,payet mote press garis tabur baju muslim list hijab,13.0,9.0,4.0,30.8
Shopee,Pakaian Muslim,Link Co 1KG Baju Anak Laki-Laki 1 Tahun,baju anak laki-laki,link co kg baju anak lakilaki tahun,link co baju lakilaki,link co baju lakilaki,8.0,4.0,4.0,50.0
Shopee,Pakaian Muslim,Paket 1 Baju Tamama Muslim Fashion Modest,baju tamama,paket baju tamama muslim fashion modest,baju tamama muslim modest,baju tamama muslim modest,7.0,4.0,3.0,42.9
Shopee,Pakaian Muslim,"Sorban Imamah Polos Dan Custom Panjang 1,5 Sampai 8 Meter Rida Halus",sorban imamah,sorban imamah polos dan custom panjang sampai meter rida halus,sorban imamah custom,sorban imamah custom,12.0,3.0,9.0,75.0
Shopee,Pakaian Muslim,payet mote press buat baju muslim abaya hijab sangat cocok,abaya hijab,payet mote press buat baju muslim abaya hijab sangat cocok,payet mote press baju muslim abaya hijab,payet mote press baju muslim abaya hijab,10.0,7.0,3.0,30.0
Shopee,Pakaian Muslim,Handsock Muslimah Polos dan Two Line By BeCoverU,handsock,handsock muslimah polos dan two line by becoveru,handsock muslimah two line by becoveru,handsock muslimah two line by becoveru,8.0,6.0,2.0,25.0
Shopee,Pakaian Muslim,"ATASAN BATIK~ GAMIS BATIK MANGGAR, PADI,SEKAR,CANTIK,KUBIS,KIPAS,DAUN,KUPU,NADINE,GENDIS 05",atasan batik,atasan batik gamis batik manggar padisekarcantikkubiskipasdaunkupunadinegendis,atasan batik gamis batik manggar padisekarcantikkubiskipasdaunkupunadinegendis,atas batik gamis batik manggar padisekarcantikkubiskipasdaunkupunadinegendis,7.0,6.0,1.0,14.3
Shopee,Pakaian Muslim,Manset Leher Toga Rayon Bahan Spandek Adem,manset toga,manset leher toga rayon bahan spandek adem,manset leher toga rayon spandek,manset leher toga rayon spandek,7.0,5.0,2.0,28.6
Shopee,Pakaian Muslim,"Kaos Kaki Fashion, Mata kaki, Sekolah, Muslimah (VC)",kaos kaki,kaos kaki fashion mata kaki sekolah muslimah vc,kaos kaki mata kaki sekolah muslimah vc,kaos kaki mata kaki sekolah muslimah vc,8.0,7.0,1.0,12.5
Shopee,Pakaian Muslim,Harga 1kg Live Shoppe Ikan Segar,ikan segar,harga kg live shoppe ikan segar,live shoppe ikan,live shoppe ikan,6.0,3.0,3.0,50.0
Shopee,Pakaian Muslim,Fashion Wanita Kualitas Bagus 10K-30K 1kg,kaos,fashion wanita kualitas bagus kk kg,bagus kk,bagus kk,6.0,2.0,4.0,66.7
Shopee,Pakaian Muslim,SETELAN MUSLIMAT NU//SERAGAM PENGAOSAN NU SEMI SUTRA,seragam pengajian nu,setelan muslimat nuseragam pengaosan nu semi sutra,setelan muslimat nuseragam pengaosan nu semi sutra,setel muslimat nuseragam kaos nu semi sutra,7.0,7.0,0.0,0.0
Shopee,Pakaian Muslim,Nota Live Agueri_Kids 60K-99K + Admin,nota live agueri,nota live aguerikids kk admin,nota live aguerikids kk admin,nota live aguerikids kk admin,6.0,5.0,1.0,16.7
Shopee,Pakaian Muslim,Link Live - Etalase Fashion Murah Dan Nyaman,etor,link live etalase fashion murah dan nyaman,link live etalase,link live etalase,8.0,3.0,5.0,62.5
Shopee,Pakaian Muslim,"Nota Live, Wajib Screenshot Untuk Chat",saya akan mencoba mengekstrak nama inti produk dari judul produk e-commerce,nota live wajib screenshot untuk chat,nota live wajib screenshot chat,nota live wajib screenshot chat,6.0,5.0,1.0,16.7
Shopee,Pakaian Muslim,Pasmina Hitam Link 1kg 155k-165k,pasmina,pasmina hitam link kg kk,pasmina link kk,pasmina link kk,5.0,3.0,2.0,40.0
Shopee,Pakaian Muslim,Clean Stock Sale Dress Atasan Wanita Fashion,dress atasan,clean stock sale dress atasan wanita fashion,clean dress atasan,clean dress atas,7.0,3.0,4.0,57.1
Shopee,Pakaian Muslim,Manset Baju Wanita/Muslim Spandek Sutra Nyaman,manset,manset baju wanitamuslim spandek sutra nyaman,manset baju wanitamuslim spandek sutra,manset baju wanitamuslim spandek sutra,6.0,5.0,1.0,16.7
Shopee,Pakaian Muslim,seragam tk nasional seragam PAUD seragam panjang warna biru putih seragam sekolah seragam murah,seragam sekolah,seragam tk nasional seragam paud seragam panjang warna biru putih seragam sekolah seragam murah,seragam tk nasional seragam paud seragam seragam sekolah seragam,seragam tk nasional seragam paud seragam seragam sekolah seragam,14.0,9.0,5.0,35.7
Shopee,Pakaian Muslim,kode co 50 sampai 100 baju anak premium,baju anak,kode co sampai baju anak premium,kode co baju,kode co baju,8.0,3.0,5.0,62.5
Shopee,Pakaian Muslim,Kaftan Terbaru Rayon Premium Jumbo Busui najwa Baju Muslim Wanita Gamis Long Dress Kekinian,kaftan,kaftan terbaru rayon premium jumbo busui najwa baju muslim wanita gamis long dress kekinian,kaftan rayon busui najwa baju muslim gamis long dress kekinian,kaftan rayon busui najwa baju muslim gamis long dress kini,14.0,10.0,4.0,28.6
